Right Speed, Left Speed
48.09283514847392, 51.90716533283654
48.27025985455303, 51.729740471563964
48.44662390461747, 51.55337630775703
48.621986766694825, 51.378013364984504
48.796422617072764, 51.20357745963966
48.97001844169584, 51.02998159948596
49.14287223048872, 50.85712778927809
49.31509125780743, 50.684908750257414
49.486790439916994, 50.513209562626884
49.658090759649056, 50.34190924085229
